Beef, excludes ground,High-Calorie,High-Protein,High-Fat,No-Carbs
Sausages and Luncheon Meats,High-Calorie,High-Protein,High-Fat,Low-Carbs
Mayonnaise,High-Calorie,Low-Protein,High-Fat,Low-Carbs
Sausages and Luncheon Meats,High-Calorie,High-Protein,High-Fat,High-Carbs
Butter & Spread,High-Calorie,No-Protein,High-Fat,High-Carbs
Sandwiches/Filled Rolls/Wraps,Zero-Calorie,High-Protein,High-Fat,High-Carbs
Prepared Subs & Sandwiches,High-Calorie,High-Protein,High-Fat,Low-Carbs
Herbs & Spices,Zero-Calorie,High-Protein,High-Fat,High-Carbs
Cheese,High-Calorie,No-Protein,High-Fat,High-Carbs
Nut & Seed Butters,Medium-Calorie,No-Protein,High-Fat,Low-Carbs
Breakfast Sandwiches, Biscuits & Meals,High-Calorie,No-Protein,High-Fat,High-Carbs
Butter & Spread,High-Calorie,Low-Protein,High-Fat,High-Carbs
Deli Salads,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Cheese,High-Calorie,No-Protein,No-Fat,High-Carbs
Prepared Subs & Sandwiches,High-Calorie,High-Protein,Low-Fat,High-Carbs
Meat/Poultry/Other Animals  Prepared/Processed,High-Calorie,High-Protein,High-Fat,High-Carbs
Processed Cereal Products,Zero-Calorie,High-Protein,High-Fat,No-Carbs
Ketchup, Mustard, BBQ & Cheese Sauce,Low-Calorie,No-Protein,High-Fat,Low-Carbs
Mexican Dinner Mixes,High-Calorie,High-Protein,No-Fat,High-Carbs
Breads & Buns,High-Calorie,High-Protein,High-Fat,Low-Carbs
Seasoning Mixes, Salts, Marinades & Tenderizers,High-Calorie,No-Protein,High-Fat,No-Carbs
Frozen Dinners & Entrees,High-Calorie,High-Protein,High-Fat,No-Carbs
Other Cooking Sauces,Medium-Calorie,Low-Protein,No-Fat,High-Carbs
Oriental, Mexican & Ethnic Sauces,High-Calorie,No-Protein,High-Fat,Low-Carbs
Jam, Jelly & Fruit Spreads,Low-Calorie,No-Protein,No-Fat,Low-Carbs
Ketchup, Mustard, BBQ & Cheese Sauce,Low-Calorie,No-Protein,No-Fat,Low-Carbs
Sushi,High-Calorie,High-Protein,High-Fat,High-Carbs
Butter & Spread,Medium-Calorie,No-Protein,High-Fat,High-Carbs
Bread,High-Calorie,High-Protein,Low-Fat,High-Carbs
Other Frozen Desserts,Low-Calorie,Low-Protein,Low-Fat,Low-Carbs
Prepared Subs & Sandwiches,High-Calorie,No-Protein,High-Fat,High-Carbs
Other Frozen Meats,Medium-Calorie,High-Protein,High-Fat,No-Carbs
Biscuits/Cookies,Zero-Calorie,High-Protein,High-Fat,No-Carbs
Meat/Poultry/Other Animals - Unprepared/Unprocessed,High-Calorie,High-Protein,High-Fat,Low-Carbs
Cookies & Biscuits,High-Calorie,High-Protein,High-Fat,Low-Carbs
Cake, Cookie & Cupcake Mixes,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Meat/Poultry/Other Animals - Unprepared/Unprocessed,High-Calorie,High-Protein,High-Fat,No-Carbs
Frozen Bread & Dough,Low-Calorie,High-Protein,High-Fat,High-Carbs
Meat/Poultry/Other Animals Sausages - Prepared/Processed,High-Calorie,High-Protein,High-Fat,High-Carbs
Pizza Mixes & Other Dry Dinners,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Prepared Subs & Sandwiches,High-Calorie,Low-Protein,High-Fat,High-Carbs
Prepared Subs & Sandwiches,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Prepared Wraps and Burittos,High-Calorie,High-Protein,No-Fat,High-Carbs
Jam, Jelly & Fruit Spreads,High-Calorie,No-Protein,High-Fat,High-Carbs
Shellfish,High-Calorie,High-Protein,High-Fat,High-Carbs
Fried rice and lo/chow mein,High-Calorie,High-Protein,High-Fat,High-Carbs
Fish,High-Calorie,High-Protein,High-Fat,High-Carbs
Fruits and Fruit Juices,High-Calorie,Low-Protein,High-Fat,High-Carbs
Beef, excludes ground,High-Calorie,High-Protein,High-Fat,Low-Carbs
Vegetables and Vegetable Products,High-Calorie,High-Protein,Low-Fat,Low-Carbs
Pork Products,High-Calorie,High-Protein,High-Fat,Low-Carbs
Poultry Products,High-Calorie,High-Protein,High-Fat,Low-Carbs
Eggs and omelets,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Stir-fry and soy-based sauce mixtures,High-Calorie,High-Protein,High-Fat,Low-Carbs
Eggs and omelets,Low-Calorie,High-Protein,No-Fat,Low-Carbs
Eggs and omelets,Medium-Calorie,High-Protein,No-Fat,Low-Carbs
Vegetables and Vegetable Products,High-Calorie,High-Protein,High-Fat,Low-Carbs
Poultry Products,High-Calorie,High-Protein,High-Fat,No-Carbs
Eggs and omelets,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Vegetables and Vegetable Products,Low-Calorie,High-Protein,Low-Fat,High-Carbs
Meals, Entrees, and Side Dishes,High-Calorie,High-Protein,Low-Fat,High-Carbs
Bananas,High-Calorie,Low-Protein,High-Fat,High-Carbs
Soy and meat-alternative products,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Stir-fry and soy-based sauce mixtures,High-Calorie,High-Protein,High-Fat,High-Carbs
Tortillas,High-Calorie,High-Protein,High-Fat,High-Carbs
Shellfish,High-Calorie,High-Protein,High-Fat,Low-Carbs
Shellfish,Medium-Calorie,High-Protein,Low-Fat,No-Carbs
Other starchy vegetables,High-Calorie,Low-Protein,High-Fat,High-Carbs
Fried rice and lo/chow mein,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Fried rice and lo/chow mein,Medium-Calorie,Low-Protein,Low-Fat,High-Carbs
Fried rice and lo/chow mein,Medium-Calorie,High-Protein,Low-Fat,High-Carbs
Fried rice and lo/chow mein,High-Calorie,High-Protein,Low-Fat,High-Carbs
Fried rice and lo/chow mein,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
French Fries, Potatoes & Onion Rings,High-Calorie,Low-Protein,High-Fat,High-Carbs
Tomatoes,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
French Fries, Potatoes & Onion Rings,High-Calorie,No-Protein,High-Fat,High-Carbs
Frozen Potato,High-Calorie,High-Protein,High-Fat,High-Carbs
Canned Fruit,High-Calorie,No-Protein,No-Fat,No-Carbs
Canned Vegetables,Medium-Calorie,Low-Protein,High-Fat,Low-Carbs
Canned Vegetables,High-Calorie,Low-Protein,High-Fat,Low-Carbs
Canned Seafood,High-Calorie,High-Protein,High-Fat,Low-Carbs
Flavored Rice Dishes,Medium-Calorie,Low-Protein,Low-Fat,High-Carbs
Tomatoes,Low-Calorie,Low-Protein,High-Fat,High-Carbs
French Fries, Potatoes & Onion Rings,High-Calorie,Low-Protein,Low-Fat,High-Carbs
Frozen Vegetables,Medium-Calorie,Low-Protein,Low-Fat,High-Carbs
Frozen Appetizers & Hors D'oeuvres,Zero-Calorie,High-Protein,High-Fat,High-Carbs
Frozen Vegetables,High-Calorie,No-Protein,No-Fat,High-Carbs
French Fries, Potatoes & Onion Rings,Zero-Calorie,Low-Protein,High-Fat,High-Carbs
Frozen Appetizers & Hors D'oeuvres,High-Calorie,Low-Protein,High-Fat,High-Carbs
Frozen Appetizers & Hors D'oeuvres,High-Calorie,High-Protein,Low-Fat,No-Carbs
Frozen Potato,High-Calorie,No-Protein,High-Fat,High-Carbs
Snack Foods - Chips,High-Calorie,No-Protein,High-Fat,High-Carbs
French Fries, Potatoes & Onion Rings,High-Calorie,High-Protein,No-Fat,High-Carbs
Frozen Dinners & Entrees,High-Calorie,High-Protein,Low-Fat,High-Carbs
Frozen Dinners & Entrees,Medium-Calorie,High-Protein,Low-Fat,High-Carbs
Frozen Prepared Sides,Medium-Calorie,Low-Protein,High-Fat,High-Carbs
Canned Seafood,High-Calorie,High-Protein,High-Fat,High-Carbs
French Fries, Potatoes & Onion Rings,Medium-Calorie,High-Protein,Low-Fat,High-Carbs
Frozen Prepared Sides,High-Calorie,High-Protein,Low-Fat,High-Carbs
Milk,Medium-Calorie,High-Protein,High-Fat,High-Carbs
Frozen Prepared Sides,High-Calorie,Low-Protein,High-Fat,High-Carbs
Frozen Dinners & Entrees,High-Calorie,No-Protein,High-Fat,High-Carbs
Other Deli,Zero-Calorie,High-Protein,High-Fat,High-Carbs
Pickles, Olives, Peppers & Relishes,High-Calorie,High-Protein,High-Fat,No-Carbs
Frozen Vegetables,High-Calorie,High-Protein,High-Fat,High-Carbs
Flavored Rice Dishes,Low-Calorie,Low-Protein,No-Fat,Low-Carbs
Frozen Appetizers & Hors D'oeuvres,High-Calorie,Low-Protein,Low-Fat,High-Carbs
All Noodles,High-Calorie,High-Protein,High-Fat,High-Carbs
Pre-Packaged Fruit & Vegetables,Medium-Calorie,Low-Protein,No-Fat,High-Carbs
Canned Vegetables,Medium-Calorie,No-Protein,High-Fat,Low-Carbs
Cooked & Prepared,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Seasoning Mixes, Salts, Marinades & Tenderizers,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Seasoning Mixes, Salts, Marinades & Tenderizers,Medium-Calorie,No-Protein,No-Fat,No-Carbs
Frozen Dinners & Entrees,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Frozen Dinners & Entrees,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Chili & Stew,High-Calorie,Low-Protein,High-Fat,Low-Carbs
Herbs & Spices,Low-Calorie,High-Protein,No-Fat,High-Carbs
Canned Fish and Meat,High-Calorie,High-Protein,High-Fat,High-Carbs
Frozen Prepared Sides,High-Calorie,No-Protein,No-Fat,High-Carbs
Other Deli,Medium-Calorie,Low-Protein,High-Fat,Low-Carbs
Entrees, Sides & Small Meals,Medium-Calorie,High-Protein,No-Fat,High-Carbs
Vegetarian Frozen Meats,High-Calorie,High-Protein,High-Fat,No-Carbs
Entrees, Sides & Small Meals,Medium-Calorie,High-Protein,High-Fat,High-Carbs
Frozen Potato,High-Calorie,Low-Protein,High-Fat,High-Carbs
Crusts & Dough,High-Calorie,Low-Protein,Low-Fat,High-Carbs
French Fries, Potatoes & Onion Rings,Medium-Calorie,No-Protein,No-Fat,High-Carbs
Frozen Dinners & Entrees,Medium-Calorie,High-Protein,High-Fat,High-Carbs
Frozen Dinners & Entrees,Low-Calorie,High-Protein,High-Fat,High-Carbs
Frozen Vegetables,High-Calorie,No-Protein,High-Fat,High-Carbs
Fresh Meat,High-Calorie,High-Protein,High-Fat,High-Carbs
Prepared/Preserved Foods Variety Packs,High-Calorie,High-Protein,High-Fat,High-Carbs
French Fries, Potatoes & Onion Rings,High-Calorie,High-Protein,High-Fat,No-Carbs
Vegetables  Prepared/Processed,Medium-Calorie,Low-Protein,Low-Fat,High-Carbs
Vegetables - Prepared/Processed,High-Calorie,High-Protein,High-Fat,High-Carbs
Vegetables - Prepared/Processed,High-Calorie,Low-Protein,High-Fat,High-Carbs
Vegetables  Prepared/Processed,High-Calorie,High-Protein,High-Fat,High-Carbs
Vegetables  Prepared/Processed,Medium-Calorie,High-Protein,Low-Fat,High-Carbs
Grain Based Products / Meals,High-Calorie,High-Protein,High-Fat,High-Carbs
Pre-Packaged Fruit & Vegetables,Medium-Calorie,High-Protein,No-Fat,High-Carbs
Breakfast Sandwiches, Biscuits & Meals,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Frozen Prepared Sides,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Frozen Prepared Sides,Medium-Calorie,High-Protein,Low-Fat,High-Carbs
Frozen Dinners & Entrees,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Vegetables - Prepared/Processed,Zero-Calorie,High-Protein,High-Fat,High-Carbs
Grain Based Products / Meals,High-Calorie,High-Protein,Low-Fat,High-Carbs
Snack Foods - Other,Zero-Calorie,High-Protein,High-Fat,Low-Carbs
Frozen Dinners & Entrees,Zero-Calorie,High-Protein,High-Fat,High-Carbs
Other Snacks,Medium-Calorie,High-Protein,High-Fat,No-Carbs
Dough Based Products / Meals,Zero-Calorie,High-Protein,High-Fat,High-Carbs
Vegetables - Prepared/Processed,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Unknown,Zero-Calorie,High-Protein,High-Fat,High-Carbs
Eggs/Eggs Substitutes,High-Calorie,High-Protein,High-Fat,Low-Carbs
Breakfast Sandwiches, Biscuits & Meals,High-Calorie,High-Protein,High-Fat,Low-Carbs
Processed Cereal Products,High-Calorie,High-Protein,Low-Fat,High-Carbs
Ready-Made Combination Meals,Zero-Calorie,High-Protein,High-Fat,High-Carbs
Meat/Poultry/Other Animals - Prepared/Processed,Zero-Calorie,High-Protein,High-Fat,High-Carbs
Other Deli,Medium-Calorie,High-Protein,High-Fat,High-Carbs
Savoury Bakery Products,Zero-Calorie,High-Protein,High-Fat,Low-Carbs
Sweet Bakery Products,High-Calorie,High-Protein,High-Fat,High-Carbs
Fish - Prepared/Processed,High-Calorie,High-Protein,High-Fat,High-Carbs
Frozen Prepared Sides,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Frozen Dinners & Entrees,High-Calorie,High-Protein,Low-Fat,No-Carbs
Frozen Prepared Sides,Medium-Calorie,Low-Protein,High-Fat,Low-Carbs
Pizza,High-Calorie,No-Protein,No-Fat,No-Carbs
Pre-Packaged Fruit & Vegetables,High-Calorie,High-Protein,High-Fat,Low-Carbs
Bread & Muffin Mixes,High-Calorie,High-Protein,High-Fat,No-Carbs
Vegetable & Cooking Oils,High-Calorie,No-Protein,High-Fat,High-Carbs
All Noodles,Medium-Calorie,Low-Protein,High-Fat,Low-Carbs
Canned Soup,Low-Calorie,Low-Protein,Low-Fat,Low-Carbs
Other Snacks,High-Calorie,No-Protein,High-Fat,Low-Carbs
Pickles, Olives, Peppers & Relishes,Low-Calorie,Low-Protein,High-Fat,Low-Carbs
French Fries, Potatoes & Onion Rings,Medium-Calorie,Low-Protein,Low-Fat,High-Carbs
Plant Based Milk,High-Calorie,High-Protein,No-Fat,High-Carbs
Plant Based Milk,High-Calorie,High-Protein,High-Fat,Low-Carbs
Energy, Protein & Muscle Recovery Drinks,High-Calorie,High-Protein,High-Fat,Low-Carbs
Ice Cream & Frozen Yogurt,Medium-Calorie,Low-Protein,No-Fat,High-Carbs
Energy, Protein & Muscle Recovery Drinks,High-Calorie,High-Protein,Low-Fat,Low-Carbs
Weight Control,High-Calorie,High-Protein,High-Fat,High-Carbs
Milk Additives,Low-Calorie,High-Protein,Low-Fat,Low-Carbs
Milk,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Milk Additives,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Milk Additives,High-Calorie,High-Protein,High-Fat,High-Carbs
Health Supplements and Vitamins,High-Calorie,High-Protein,High-Fat,Low-Carbs
Health Supplements and Vitamins,High-Calorie,High-Protein,High-Fat,High-Carbs
Yogurt,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Jams, syrups, toppings,High-Calorie,High-Protein,High-Fat,High-Carbs
Jams, syrups, toppings,High-Calorie,No-Protein,No-Fat,High-Carbs
Plant-based milk,Low-Calorie,Low-Protein,Low-Fat,Low-Carbs
Flavored milk, lowfat,Medium-Calorie,High-Protein,Low-Fat,High-Carbs
Flavored milk, whole,Medium-Calorie,High-Protein,High-Fat,High-Carbs
Jams, syrups, toppings,High-Calorie,Low-Protein,Low-Fat,High-Carbs
Popcorn,High-Calorie,High-Protein,High-Fat,High-Carbs
Legumes and Legume Products,High-Calorie,High-Protein,Low-Fat,Low-Carbs
Plant-based milk,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Flavored milk, lowfat,Medium-Calorie,Low-Protein,Low-Fat,High-Carbs
Grits and other cooked cereals,Low-Calorie,Low-Protein,Low-Fat,High-Carbs
Pudding,Medium-Calorie,High-Protein,High-Fat,High-Carbs
Flavored milk, nonfat,Medium-Calorie,High-Protein,No-Fat,High-Carbs
Flavored milk, reduced fat,Medium-Calorie,High-Protein,Low-Fat,High-Carbs
Flavored milk, lowfat,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Flavored milk, whole,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Dairy and Egg Products,High-Calorie,High-Protein,Low-Fat,High-Carbs
Flavored milk, reduced fat,Medium-Calorie,High-Protein,High-Fat,High-Carbs
Pudding,High-Calorie,Low-Protein,High-Fat,High-Carbs
Legumes and Legume Products,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Plant-based milk,Medium-Calorie,Low-Protein,Low-Fat,Low-Carbs
Flavored milk, nonfat,Low-Calorie,High-Protein,Low-Fat,Low-Carbs
Flavored milk, reduced fat,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Flavored milk, nonfat,Medium-Calorie,Low-Protein,Low-Fat,High-Carbs
Plant-based milk,Medium-Calorie,Low-Protein,Low-Fat,High-Carbs
Legumes and Legume Products,Low-Calorie,High-Protein,Low-Fat,Low-Carbs
Breakfast Cereals,High-Calorie,Low-Protein,Low-Fat,Low-Carbs
Flavored milk, nonfat,Low-Calorie,Low-Protein,Low-Fat,Low-Carbs
Pudding,High-Calorie,High-Protein,Low-Fat,High-Carbs
Pudding,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Flavored milk, nonfat,Medium-Calorie,High-Protein,Low-Fat,High-Carbs
Beverages,Medium-Calorie,Low-Protein,Low-Fat,Low-Carbs
Plant-based milk,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Beverages,High-Calorie,Low-Protein,Low-Fat,Low-Carbs
Jams, syrups, toppings,High-Calorie,Low-Protein,No-Fat,High-Carbs
Coffee,Medium-Calorie,High-Protein,Low-Fat,High-Carbs
Coffee,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Coffee,Low-Calorie,High-Protein,Low-Fat,Low-Carbs
Chocolate,High-Calorie,Low-Protein,High-Fat,High-Carbs
Chocolate,Zero-Calorie,High-Protein,High-Fat,No-Carbs
Chocolate,High-Calorie,High-Protein,High-Fat,No-Carbs
Chocolate,High-Calorie,Low-Protein,Low-Fat,High-Carbs
Jam, Jelly & Fruit Spreads,Zero-Calorie,No-Protein,No-Fat,Low-Carbs
Other Frozen Desserts,High-Calorie,No-Protein,High-Fat,High-Carbs
Croissants, Sweet Rolls, Muffins & Other Pastries,High-Calorie,High-Protein,High-Fat,No-Carbs
Puddings & Custards,Zero-Calorie,High-Protein,High-Fat,High-Carbs
Dips & Salsa,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Milk,Zero-Calorie,High-Protein,High-Fat,High-Carbs
Milk,Low-Calorie,Low-Protein,Low-Fat,Low-Carbs
Milk,Medium-Calorie,High-Protein,High-Fat,No-Carbs
Plant Based Milk,Medium-Calorie,Low-Protein,High-Fat,Low-Carbs
Iced & Bottle Tea,Low-Calorie,High-Protein,High-Fat,Low-Carbs
Puddings & Custards,Medium-Calorie,High-Protein,High-Fat,High-Carbs
Children's Nutritional Supplements,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Energy, Protein & Muscle Recovery Drinks,Zero-Calorie,High-Protein,High-Fat,High-Carbs
Children's Nutritional Supplements,High-Calorie,High-Protein,High-Fat,High-Carbs
Plant Based Milk,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Plant Based Milk,Medium-Calorie,High-Protein,Low-Fat,High-Carbs
Syrups & Molasses,High-Calorie,High-Protein,Low-Fat,High-Carbs
Syrups & Molasses,High-Calorie,High-Protein,High-Fat,High-Carbs
Syrups & Molasses,Medium-Calorie,No-Protein,No-Fat,High-Carbs
Syrups & Molasses,Low-Calorie,High-Protein,No-Fat,High-Carbs
Plant Based Milk,Medium-Calorie,High-Protein,High-Fat,High-Carbs
Snack, Energy & Granola Bars,Low-Calorie,High-Protein,High-Fat,High-Carbs
Nut & Seed Butters,High-Calorie,High-Protein,Low-Fat,High-Carbs
Baking Decorations & Dessert Toppings,Medium-Calorie,High-Protein,High-Fat,High-Carbs
Other Snacks,Medium-Calorie,High-Protein,High-Fat,High-Carbs
Plant Based Milk,Low-Calorie,Low-Protein,High-Fat,Low-Carbs
Dips & Salsa,High-Calorie,High-Protein,High-Fat,No-Carbs
Plant Based Milk,Low-Calorie,No-Protein,Low-Fat,Low-Carbs
Dips & Salsa,High-Calorie,No-Protein,High-Fat,High-Carbs
Milk,Medium-Calorie,Low-Protein,Low-Fat,High-Carbs
Syrups & Molasses,Zero-Calorie,No-Protein,No-Fat,Low-Carbs
Ice Cream & Frozen Yogurt,Medium-Calorie,High-Protein,No-Fat,High-Carbs
Cakes, Cupcakes, Snack Cakes,Zero-Calorie,No-Protein,High-Fat,No-Carbs
Nut & Seed Butters,Zero-Calorie,High-Protein,High-Fat,High-Carbs
Puddings & Custards,High-Calorie,High-Protein,No-Fat,High-Carbs
Puddings & Custards,High-Calorie,Low-Protein,No-Fat,High-Carbs
Other Frozen Desserts,Medium-Calorie,Low-Protein,No-Fat,High-Carbs
Meal Replacement Supplements,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Breakfast Drinks,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Yogurt,Zero-Calorie,High-Protein,High-Fat,High-Carbs
Breakfast Drinks,Low-Calorie,High-Protein,Low-Fat,Low-Carbs
Sport Drinks,High-Calorie,High-Protein,High-Fat,High-Carbs
Puddings & Custards,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Energy, Protein & Muscle Recovery Drinks,Medium-Calorie,High-Protein,Low-Fat,High-Carbs
Energy, Protein & Muscle Recovery Drinks,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Cakes, Cupcakes, Snack Cakes,Medium-Calorie,High-Protein,High-Fat,High-Carbs
Popcorn, Peanuts, Seeds & Related Snacks,High-Calorie,No-Protein,No-Fat,No-Carbs
Cream,High-Calorie,No-Protein,High-Fat,High-Carbs
Coffee,Medium-Calorie,High-Protein,High-Fat,High-Carbs
Cakes, Cupcakes, Snack Cakes,High-Calorie,High-Protein,High-Fat,Low-Carbs
Syrups & Molasses,Low-Calorie,No-Protein,No-Fat,High-Carbs
Gravy Mix,High-Calorie,High-Protein,No-Fat,High-Carbs
Crackers & Biscotti,Zero-Calorie,High-Protein,High-Fat,High-Carbs
Chocolate,High-Calorie,High-Protein,No-Fat,High-Carbs
Chocolate,Zero-Calorie,High-Protein,High-Fat,High-Carbs
Popcorn, Peanuts, Seeds & Related Snacks,Low-Calorie,No-Protein,Low-Fat,Low-Carbs
Coffee,High-Calorie,No-Protein,High-Fat,High-Carbs
